date,province,city,confirmed
2020-02-04,内蒙古自治区,包头,7
2020-02-04,内蒙古自治区,乌海,2
2020-02-04,内蒙古自治区,赤峰,3
2020-02-04,内蒙古自治区,通辽,1
2020-02-04,内蒙古自治区,鄂尔多斯,11
2020-02-04,内蒙古自治区,呼伦贝尔,3
2020-02-04,内蒙古自治区,巴彦淖尔,4
2020-02-04,内蒙古自治区,乌兰察布,3
2020-02-04,内蒙古自治区,兴安盟,1
2020-02-04,内蒙古自治区,锡林郭勒盟,2
2020-02-04,辽宁省,沈阳,18
2020-02-04,辽宁省,大连,13
2020-02-04,辽宁省,鞍山,1
2020-02-04,辽宁省,本溪,3
2020-02-04,辽宁省,丹东,6
2020-02-04,辽宁省,锦州,7
2020-02-04,辽宁省,营口,1
2020-02-04,辽宁省,阜新,7
2020-02-04,辽宁省,辽阳,2
2020-02-04,辽宁省,盘锦,8
2020-02-04,辽宁省,铁岭,3
2020-02-04,辽宁省,朝阳,6
2020-02-04,辽宁省,葫芦岛,6
2020-02-04,吉林省,长春,27
2020-02-04,吉林省,吉林,5
2020-02-04,吉林省,四平,8
2020-02-04,吉林省,公主岭,4
2020-02-04,吉林省,辽源,3
2020-02-04,吉林省,通化,1
2020-02-04,吉林省,松原,2
2020-02-04,吉林省,延边朝鲜族自治州,3
2020-02-04,黑龙江省,哈尔滨,73
2020-02-04,黑龙江省,齐齐哈尔,20
2020-02-04,黑龙江省,鸡西,12
2020-02-04,黑龙江省,鹤岗,2
2020-02-04,黑龙江省,双鸭山,16
2020-02-04,黑龙江省,大庆,11
2020-02-04,黑龙江省,佳木斯,11
2020-02-04,黑龙江省,七台河,9
2020-02-04,黑龙江省,牡丹江,9
2020-02-04,黑龙江省,黑河,1
2020-02-04,黑龙江省,绥化,24
2020-02-04,黑龙江省,大兴安岭地,2
2020-02-04,上海市,外地来沪,84
2020-02-04,上海市,黄浦,5
2020-02-04,上海市,徐汇,12
2020-02-04,上海市,长宁,9
2020-02-04,上海市,静安,12
2020-02-04,上海市,普陀,6
2020-02-04,上海市,虹口,5
2020-02-04,上海市,杨浦,6
2020-02-04,上海市,闵行,11
2020-02-04,上海市,宝山,12
2020-02-04,上海市,嘉定,3
2020-02-04,上海市,浦东新,45
2020-02-04,上海市,金山,2
2020-02-04,上海市,松江,9
2020-02-04,上海市,青浦,4
2020-02-04,上海市,奉贤,6
2020-02-04,上海市,崇明,2
2020-02-04,江苏省,南京,47
2020-02-04,江苏省,无锡,26
2020-02-04,江苏省,徐州,45
2020-02-04,江苏省,常州,24
2020-02-04,江苏省,苏州,2
2020-02-04,江苏省,南通,1
2020-02-04,江苏省,连云港,20
2020-02-04,江苏省,淮安,26
2020-02-04,江苏省,盐城,15
2020-02-04,江苏省,扬州,15
2020-02-04,江苏省,镇江,6
2020-02-04,江苏省,泰州,26
2020-02-04,江苏省,宿迁,11
2020-02-04,浙江省,杭州,141
2020-02-04,浙江省,宁波,120
2020-02-04,浙江省,温州,364
2020-02-04,浙江省,嘉兴,27
2020-02-04,浙江省,湖州,9
2020-02-04,浙江省,绍兴,30
2020-02-04,浙江省,金华,44
2020-02-04,浙江省,衢州,15
2020-02-04,浙江省,舟山,7
2020-02-04,浙江省,台州,122
2020-02-04,浙江省,丽水,16
2020-02-04,安徽省,合肥,93
2020-02-04,安徽省,芜湖,23
2020-02-04,安徽省,蚌埠,48
2020-02-04,安徽省,淮南,12
2020-02-04,安徽省,马鞍山,30
2020-02-04,安徽省,淮北,14
2020-02-04,安徽省,铜陵,19
2020-02-04,安徽省,安庆,56
2020-02-04,安徽省,黄山,9
2020-02-04,安徽省,滁州,11
2020-02-04,安徽省,阜阳,84
2020-02-04,安徽省,宿州,24
2020-02-04,安徽省,六安,34
2020-02-04,安徽省,亳州,58
2020-02-04,安徽省,池州,11
2020-02-04,安徽省,宣城,4
2020-02-04,福建省,福州,55
2020-02-04,福建省,平潭,0
2020-02-04,福建省,厦门,21
2020-02-04,福建省,莆田,38
2020-02-04,福建省,三明,11
2020-02-04,福建省,泉州,37
2020-02-04,福建省,漳州,15
2020-02-04,福建省,南平,12
2020-02-04,福建省,龙岩,2
2020-02-04,福建省,宁德,14
2020-02-04,江西省,南昌,134
2020-02-04,江西省,景德镇,4
2020-02-04,江西省,萍乡,22
2020-02-04,江西省,九江,86
2020-02-04,江西省,新余,69
2020-02-04,江西省,鹰潭,9
2020-02-04,江西省,赣州,48
2020-02-04,江西省,吉安,15
2020-02-04,江西省,宜春,48
2020-02-04,江西省,抚州,44
2020-02-04,江西省,上饶,69
2020-02-04,山东省,济南,29
2020-02-04,山东省,青岛,34
2020-02-04,山东省,淄博,14
2020-02-04,山东省,枣庄,17
2020-02-04,山东省,烟台,26
2020-02-04,山东省,潍坊,16
2020-02-04,山东省,济宁,23
2020-02-04,山东省,泰安,14
2020-02-04,山东省,威海,27
2020-02-04,山东省,日照,14
2020-02-04,山东省,临沂,30
2020-02-04,山东省,德州,19
2020-02-04,山东省,聊城,12
2020-02-04,山东省,滨州,11
2020-02-04,山东省,菏泽,12
2020-02-04,河南省,郑州,92
2020-02-04,河南省,开封,17
2020-02-04,河南省,洛阳,17
2020-02-04,河南省,平顶山,34
2020-02-04,河南省,安阳,35
2020-02-04,河南省,鹤壁,10
2020-02-04,河南省,新乡,39
2020-02-04,河南省,焦作,15
2020-02-04,河南省,濮阳,4
2020-02-04,河南省,许昌,24
2020-02-04,河南省,漯河,24
2020-02-04,河南省,三门峡,7
2020-02-04,河南省,南阳,107
2020-02-04,河南省,商丘,61
2020-02-04,河南省,信阳,138
2020-02-04,河南省,周口,56
2020-02-04,河南省,驻马店,82
2020-02-04,河南省,济源,2
2020-02-04,湖北省,武汉,8351
2020-02-04,湖北省,黄石,509
2020-02-04,湖北省,十堰,318
2020-02-04,湖北省,宜昌,496
2020-02-04,湖北省,襄阳,735
2020-02-04,湖北省,鄂州,382
2020-02-04,湖北省,荆门,422
2020-02-04,湖北省,孝感,1462
2020-02-04,湖北省,荆州,713
2020-02-04,湖北省,黄冈,1645
2020-02-04,湖北省,咸宁,384
2020-02-04,湖北省,随州,706
2020-02-04,湖北省,恩施土家族苗族自治州,138
2020-02-04,湖北省,仙桃,225
2020-02-04,湖北省,潜江,54
2020-02-04,湖北省,天门,128
2020-02-04,湖北省,神农架林,10
2020-02-04,湖南省,长沙,164
2020-02-04,湖南省,株洲,38
2020-02-04,湖南省,湘潭,23
2020-02-04,湖南省,衡阳,39
2020-02-04,湖南省,邵阳,68
2020-02-04,湖南省,岳阳,89
2020-02-04,湖南省,常德,56
2020-02-04,湖南省,张家界,3
2020-02-04,湖南省,益阳,40
2020-02-04,湖南省,郴州,24
2020-02-04,湖南省,永州,30
2020-02-04,湖南省,怀化,35
2020-02-04,湖南省,娄底,45
2020-02-04,湖南省,湘西土家族苗族自治州,7
2020-02-04,广东省,广州,237
2020-02-04,广东省,韶关,6
2020-02-04,广东省,深圳,289
2020-02-04,广东省,珠海,69
2020-02-04,广东省,汕头,20
2020-02-04,广东省,佛山,49
2020-02-04,广东省,江门,7
2020-02-04,广东省,湛江,18
2020-02-04,广东省,茂名,6
2020-02-04,广东省,肇庆,11
2020-02-04,广东省,惠州,31
2020-02-04,广东省,梅州,10
2020-02-04,广东省,汕尾,5
2020-02-04,广东省,河源,1
2020-02-04,广东省,阳江,12
2020-02-04,广东省,清远,10
2020-02-04,广东省,东莞,44
2020-02-04,广东省,中山,35
2020-02-04,广东省,潮州,4
2020-02-04,广东省,揭阳,6
2020-02-04,广西壮族自治区,南宁,28
2020-02-04,广西壮族自治区,柳州,17
2020-02-04,广西壮族自治区,桂林,26
2020-02-04,广西壮族自治区,梧州,5
2020-02-04,广西壮族自治区,北海,29
2020-02-04,广西壮族自治区,防城港,13
2020-02-04,广西壮族自治区,钦州,4
2020-02-04,广西壮族自治区,贵港,5
2020-02-04,广西壮族自治区,玉林,8
2020-02-04,广西壮族自治区,百色,2
2020-02-04,广西壮族自治区,贺州,4
2020-02-04,广西壮族自治区,河池,9
2020-02-04,海南省,海口,16
2020-02-04,海南省,三亚,22
2020-02-04,海南省,儋州,8
2020-02-04,海南省,琼海,6
2020-02-04,海南省,文昌,1
2020-02-04,海南省,万宁,11
2020-02-04,海南省,东方,2
2020-02-04,海南省,定安,3
2020-02-04,海南省,澄迈,4
2020-02-04,海南省,临高,5
2020-02-04,海南省,昌江黎族自治,3
2020-02-04,海南省,乐东黎族自治,1
2020-02-04,海南省,陵水黎族自治,4
2020-02-04,海南省,保亭黎族苗族自治,2
2020-02-04,海南省,琼中黎族苗族自治,1
2020-02-04,重庆市,两江新,14
2020-02-04,重庆市,高新,1
2020-02-04,重庆市,万州,65
2020-02-04,重庆市,涪陵,3
2020-02-04,重庆市,渝中,16
2020-02-04,重庆市,大渡口,7
2020-02-04,重庆市,江北,16
2020-02-04,重庆市,沙坪坝,2
2020-02-04,重庆市,九龙坡,19
2020-02-04,重庆市,南岸,8
2020-02-04,重庆市,綦江,12
2020-02-04,重庆市,大足,7
2020-02-04,重庆市,渝北,12
2020-02-04,重庆市,巴南,3
2020-02-04,重庆市,黔江,2
2020-02-04,重庆市,长寿,12
2020-02-04,重庆市,江津,3
2020-02-04,重庆市,合川,9
2020-02-04,重庆市,永川,3
2020-02-04,重庆市,璧山,8
2020-02-04,重庆市,铜梁,7
2020-02-04,重庆市,潼南,7
2020-02-04,重庆市,荣昌,8
2020-02-04,重庆市,开州,18
2020-02-04,重庆市,梁平,3
2020-02-04,重庆市,武隆,1
2020-02-04,重庆市,城口,2
2020-02-04,重庆市,丰都,6
2020-02-04,重庆市,垫江,15
2020-02-04,重庆市,忠,15
2020-02-04,重庆市,云阳,18
2020-02-04,重庆市,奉节,9
2020-02-04,重庆市,巫山,8
2020-02-04,重庆市,巫溪,11
2020-02-04,重庆市,石柱土家族自治,12
2020-02-04,重庆市,秀山土家族苗族自治,1
2020-02-04,重庆市,彭水苗族土家族自治,2
2020-02-04,四川省,成都,92
2020-02-04,四川省,自贡,9
2020-02-04,四川省,攀枝花,11
2020-02-04,四川省,泸州,10
2020-02-04,四川省,德阳,12
2020-02-04,四川省,绵阳,17
2020-02-04,四川省,广元,6
2020-02-04,四川省,遂宁,5
2020-02-04,四川省,内江,15
2020-02-04,四川省,乐山,2
2020-02-04,四川省,峨眉山,5
2020-02-04,四川省,南充,28
2020-02-04,四川省,宜宾,7
2020-02-04,四川省,广安,24
2020-02-04,四川省,达州,17
2020-02-04,四川省,雅安,6
2020-02-04,四川省,巴中,15
2020-02-04,四川省,资阳,2
2020-02-04,四川省,阿坝藏族羌族自治州,1
2020-02-04,四川省,甘孜藏族自治州,10
2020-02-04,四川省,凉山彝族自治州,7
2020-02-04,贵州省,贵阳,12
2020-02-04,贵州省,六盘水,9
2020-02-04,贵州省,遵义,9
2020-02-04,贵州省,安顺,3
2020-02-04,贵州省,毕节,11
2020-02-04,贵州省,铜仁,6
2020-02-04,贵州省,黔东南苗族侗族自治州,5
2020-02-04,贵州省,黔南布依族苗族自治州,6
2020-02-04,云南省,昆明,34
2020-02-04,云南省,曲靖,10
2020-02-04,云南省,玉溪,12
2020-02-04,云南省,保山,8
2020-02-04,云南省,昭通,10
2020-02-04,云南省,丽江,7
2020-02-04,云南省,普洱,4
2020-02-04,云南省,临沧,1
2020-02-04,云南省,楚雄彝族自治州,4
2020-02-04,云南省,红河哈尼族彝族自治州,5
2020-02-04,云南省,文山壮族苗族自治州,1
2020-02-04,云南省,西双版纳傣族自治州,14
2020-02-04,云南省,大理白族自治州,7
2020-02-04,云南省,德宏傣族景颇族自治州,5
2020-02-04,西藏自治区,拉萨,1
2020-02-04,陕西省,杨凌示范,1
2020-02-04,陕西省,西安,70
2020-02-04,陕西省,铜川,7
2020-02-04,陕西省,宝鸡,10
2020-02-04,陕西省,咸阳,15
2020-02-04,陕西省,渭南,9
2020-02-04,陕西省,韩城,1
2020-02-04,陕西省,延安,7
2020-02-04,陕西省,汉中,19
2020-02-04,陕西省,榆林,1
2020-02-04,陕西省,安康,19
2020-02-04,陕西省,商洛,6
2020-02-04,甘肃省,兰州,27
2020-02-04,甘肃省,金昌,1
2020-02-04,甘肃省,白银,1
2020-02-04,甘肃省,天水,10
2020-02-04,甘肃省,张掖,2
2020-02-04,甘肃省,平凉,1
2020-02-04,甘肃省,庆阳,1
2020-02-04,甘肃省,定西,2
2020-02-04,甘肃省,陇南,4
2020-02-04,甘肃省,临夏回族自治州,3
2020-02-04,甘肃省,甘南藏族自治州,1
2020-02-04,青海省,西宁,14
2020-02-04,青海省,海北藏族自治州,3
2020-02-04,宁夏回族自治区,宁东,1
2020-02-04,宁夏回族自治区,银川,20
2020-02-04,宁夏回族自治区,石嘴山,1
2020-02-04,宁夏回族自治区,吴忠,7
2020-02-04,宁夏回族自治区,固原,2
2020-02-04,宁夏回族自治区,中卫,3
2020-02-04,新疆维吾尔自治区,第七师,1
2020-02-04,新疆维吾尔自治区,第九师,4
2020-02-04,新疆维吾尔自治区,第八师石河子,1
2020-02-04,新疆维吾尔自治区,第六师五家渠,1
2020-02-04,新疆维吾尔自治区,乌鲁木齐,12
2020-02-04,新疆维吾尔自治区,吐鲁番,1
2020-02-04,新疆维吾尔自治区,昌吉回族自治州,2
2020-02-04,新疆维吾尔自治区,阿克苏地,1
2020-02-04,新疆维吾尔自治区,伊犁哈萨克自治州,9
2020-02-05,北京市,外地来京,21
2020-02-05,北京市,东城,7
2020-02-05,北京市,西城,34
2020-02-05,北京市,朝阳,48
2020-02-05,北京市,丰台,20
2020-02-05,北京市,石景山,11
2020-02-05,北京市,海淀,47
2020-02-05,北京市,门头沟,3
2020-02-05,北京市,房山,11
2020-02-05,北京市,通州,13
2020-02-05,北京市,顺义,6
2020-02-05,北京市,昌平,15
2020-02-05,北京市,大兴,32
2020-02-05,北京市,怀柔,5
2020-02-05,北京市,延庆,1
2020-02-05,河北省,石家庄,24
2020-02-05,河北省,唐山,17
2020-02-05,河北省,秦皇岛,3
2020-02-05,河北省,邯郸,18
2020-02-05,河北省,邢台,19
2020-02-05,河北省,保定,17
2020-02-05,河北省,定州,0
2020-02-05,河北省,张家口,12
2020-02-05,河北省,承德,5
2020-02-05,河北省,沧州,21
2020-02-05,河北省,廊坊,14
2020-02-05,河北省,衡水,7
2020-02-05,山西省,太原,9
2020-02-05,山西省,大同,9
2020-02-05,山西省,阳泉,3
2020-02-05,山西省,长治,5
2020-02-05,山西省,晋城,7
2020-02-05,山西省,朔州,4
2020-02-05,山西省,晋中,26
2020-02-05,山西省,运城,17
2020-02-05,山西省,忻州,3
2020-02-05,山西省,临汾,1
2020-02-05,山西省,吕梁,6
2020-02-05,内蒙古自治区,呼和浩特,5
2020-02-05,内蒙古自治区,包头,9
2020-02-05,内蒙古自治区,乌海,2
2020-02-05,内蒙古自治区,赤峰,3
2020-02-05,内蒙古自治区,通辽,1
2020-02-05,内蒙古自治区,鄂尔多斯,11
2020-02-05,内蒙古自治区,呼伦贝尔,5
2020-02-05,内蒙古自治区,巴彦淖尔,4
2020-02-05,内蒙古自治区,乌兰察布,3
2020-02-05,内蒙古自治区,兴安盟,1
2020-02-05,内蒙古自治区,锡林郭勒盟,2
2020-02-05,辽宁省,沈阳,23
2020-02-05,辽宁省,大连,14
2020-02-05,辽宁省,鞍山,1
2020-02-05,辽宁省,本溪,3
2020-02-05,辽宁省,丹东,7
2020-02-05,辽宁省,锦州,7
2020-02-05,辽宁省,营口,1
2020-02-05,辽宁省,阜新,7
2020-02-05,辽宁省,辽阳,2
2020-02-05,辽宁省,盘锦,8
2020-02-05,辽宁省,铁岭,3
2020-02-05,辽宁省,朝阳,6
2020-02-05,辽宁省,葫芦岛,7
2020-02-05,吉林省,长春,28
2020-02-05,吉林省,吉林,4
2020-02-05,吉林省,四平,9
2020-02-05,吉林省,公主岭,4
2020-02-05,吉林省,辽源,5
2020-02-05,吉林省,通化,1
2020-02-05,吉林省,松原,2
2020-02-05,吉林省,延边朝鲜族自治州,4
2020-02-05,黑龙江省,哈尔滨,82
2020-02-05,黑龙江省,齐齐哈尔,26
2020-02-05,黑龙江省,鸡西,21
2020-02-05,黑龙江省,鹤岗,2
2020-02-05,黑龙江省,双鸭山,20
2020-02-05,黑龙江省,大庆,13
2020-02-05,黑龙江省,佳木斯,12
2020-02-05,黑龙江省,七台河,9
2020-02-05,黑龙江省,牡丹江,10
2020-02-05,黑龙江省,黑河,1
2020-02-05,黑龙江省,绥化,29
2020-02-05,黑龙江省,大兴安岭地,2
2020-02-05,上海市,外地来沪,88
2020-02-05,上海市,黄浦,5
2020-02-05,上海市,徐汇,14
2020-02-05,上海市,长宁,10
2020-02-05,上海市,静安,14
2020-02-05,上海市,普陀,6
2020-02-05,上海市,虹口,7
2020-02-05,上海市,杨浦,6
2020-02-05,上海市,闵行,12
2020-02-05,上海市,宝山,15
2020-02-05,上海市,嘉定,4
2020-02-05,上海市,浦东新,47
2020-02-05,上海市,金山,2
2020-02-05,上海市,松江,10
2020-02-05,上海市,青浦,5
2020-02-05,上海市,奉贤,7
2020-02-05,上海市,崇明,2
2020-02-05,江苏省,南京,52
2020-02-05,江苏省,无锡,28
2020-02-05,江苏省,徐州,45
2020-02-05,江苏省,常州,27
2020-02-05,江苏省,苏州,60
2020-02-05,江苏省,南通,27
2020-02-05,江苏省,连云港,22
2020-02-05,江苏省,淮安,34
2020-02-05,江苏省,盐城,16
2020-02-05,江苏省,扬州,15
2020-02-05,江苏省,镇江,8
2020-02-05,江苏省,泰州,28
2020-02-05,江苏省,宿迁,11
2020-02-05,浙江省,杭州,151
2020-02-05,浙江省,宁波,126
2020-02-05,浙江省,温州,396
2020-02-05,浙江省,嘉兴,30
2020-02-05,浙江省,湖州,9
2020-02-05,浙江省,绍兴,33
2020-02-05,浙江省,金华,47
2020-02-05,浙江省,衢州,15
2020-02-05,浙江省,舟山,7
2020-02-05,浙江省,台州,124
2020-02-05,浙江省,丽水,16
2020-02-05,安徽省,合肥,104
2020-02-05,安徽省,芜湖,26
2020-02-05,安徽省,蚌埠,64
2020-02-05,安徽省,淮南,12
2020-02-05,安徽省,马鞍山,30
2020-02-05,安徽省,淮北,17
2020-02-05,安徽省,铜陵,20
2020-02-05,安徽省,安庆,60
2020-02-05,安徽省,黄山,9
2020-02-05,安徽省,滁州,11
2020-02-05,安徽省,阜阳,95
2020-02-05,安徽省,宿州,25
2020-02-05,安徽省,六安,36
2020-02-05,安徽省,亳州,66
2020-02-05,安徽省,池州,11
2020-02-05,安徽省,宣城,5
2020-02-05,福建省,福州,56
2020-02-05,福建省,平潭,0
2020-02-05,福建省,厦门,21
2020-02-05,福建省,莆田,42
2020-02-05,福建省,三明,11
2020-02-05,福建省,泉州,39
2020-02-05,福建省,漳州,16
2020-02-05,福建省,南平,12
2020-02-05,福建省,龙岩,2
2020-02-05,福建省,宁德,16
2020-02-05,江西省,南昌,149
2020-02-05,江西省,景德镇,4
2020-02-05,江西省,萍乡,23
2020-02-05,江西省,九江,92
2020-02-05,江西省,新余,78
2020-02-05,江西省,鹰潭,9
2020-02-05,江西省,赣州,52
2020-02-05,江西省,吉安,15
2020-02-05,江西省,宜春,54
2020-02-05,江西省,抚州,46
2020-02-05,江西省,上饶,78
2020-02-05,山东省,济南,33
2020-02-05,山东省,青岛,41
2020-02-05,山东省,淄博,14
2020-02-05,山东省,枣庄,17
2020-02-05,山东省,烟台,29
2020-02-05,山东省,潍坊,21
2020-02-05,山东省,济宁,32
2020-02-05,山东省,泰安,18
2020-02-05,山东省,威海,28
2020-02-05,山东省,日照,14
2020-02-05,山东省,临沂,32
2020-02-05,山东省,德州,26
2020-02-05,山东省,聊城,15
2020-02-05,山东省,滨州,11
2020-02-05,山东省,菏泽,12
2020-02-05,河南省,郑州,102
2020-02-05,河南省,开封,18
2020-02-05,河南省,洛阳,21
2020-02-05,河南省,平顶山,41
2020-02-05,河南省,安阳,37
2020-02-05,河南省,鹤壁,10
2020-02-05,河南省,新乡,41
2020-02-05,河南省,焦作,17
2020-02-05,河南省,濮阳,5
2020-02-05,河南省,许昌,26
2020-02-05,河南省,漯河,26
2020-02-05,河南省,三门峡,7
2020-02-05,河南省,南阳,111
2020-02-05,河南省,商丘,65
2020-02-05,河南省,信阳,164
2020-02-05,河南省,周口,59
2020-02-05,河南省,驻马店,98
2020-02-05,河南省,济源,3
2020-02-05,湖北省,武汉,10117
2020-02-05,湖北省,黄石,566
2020-02-05,湖北省,十堰,353
2020-02-05,湖北省,宜昌,563
2020-02-05,湖北省,襄阳,787
2020-02-05,湖北省,鄂州,423
2020-02-05,湖北省,荆门,508
2020-02-05,湖北省,孝感,1886
2020-02-05,湖北省,荆州,801
2020-02-05,湖北省,黄冈,1807
2020-02-05,湖北省,咸宁,399
2020-02-05,湖北省,随州,834
2020-02-05,湖北省,恩施土家族苗族自治州,144
2020-02-05,湖北省,仙桃,265
2020-02-05,湖北省,潜江,64
2020-02-05,湖北省,天门,138
2020-02-05,湖北省,神农架林,10
2020-02-05,湖南省,长沙,179
2020-02-05,湖南省,株洲,41
2020-02-05,湖南省,湘潭,24
2020-02-05,湖南省,衡阳,43
2020-02-05,湖南省,邵阳,74
2020-02-05,湖南省,岳阳,93
2020-02-05,湖南省,常德,62
2020-02-05,湖南省,张家界,3
2020-02-05,湖南省,益阳,41
2020-02-05,湖南省,郴州,25
2020-02-05,湖南省,永州,32
2020-02-05,湖南省,怀化,36
2020-02-05,湖南省,娄底,51
2020-02-05,湖南省,湘西土家族苗族自治州,7
2020-02-05,广东省,广州,255
2020-02-05,广东省,韶关,6
2020-02-05,广东省,深圳,314
2020-02-05,广东省,珠海,73
2020-02-05,广东省,汕头,20
2020-02-05,广东省,佛山,50
2020-02-05,广东省,江门,9
2020-02-05,广东省,湛江,19
2020-02-05,广东省,茂名,6
2020-02-05,广东省,肇庆,13
2020-02-05,广东省,惠州,35
2020-02-05,广东省,梅州,12
2020-02-05,广东省,汕尾,5
2020-02-05,广东省,河源,1
2020-02-05,广东省,阳江,13
2020-02-05,广东省,清远,10
2020-02-05,广东省,东莞,47
2020-02-05,广东省,中山,44
2020-02-05,广东省,潮州,5
2020-02-05,广东省,揭阳,7
2020-02-05,广西壮族自治区,南宁,30
2020-02-05,广西壮族自治区,柳州,20
2020-02-05,广西壮族自治区,桂林,27
2020-02-05,广西壮族自治区,梧州,5
2020-02-05,广西壮族自治区,北海,31
2020-02-05,广西壮族自治区,防城港,15
2020-02-05,广西壮族自治区,钦州,7
2020-02-05,广西壮族自治区,贵港,7
2020-02-05,广西壮族自治区,玉林,8
2020-02-05,广西壮族自治区,百色,2
2020-02-05,广西壮族自治区,贺州,4
2020-02-05,广西壮族自治区,河池,11
2020-02-05,广西壮族自治区,来宾,1
2020-02-05,海南省,海口,16
2020-02-05,海南省,三亚,30
2020-02-05,海南省,儋州,10
2020-02-05,海南省,琼海,6
2020-02-05,海南省,文昌,1
2020-02-05,海南省,万宁,11
2020-02-05,海南省,东方,3
2020-02-05,海南省,定安,3
2020-02-05,海南省,澄迈,4
2020-02-05,海南省,临高,5
2020-02-05,海南省,昌江黎族自治,3
2020-02-05,海南省,乐东黎族自治,1
2020-02-05,海南省,陵水黎族自治,4
2020-02-05,海南省,保亭黎族苗族自治,2
2020-02-05,海南省,琼中黎族苗族自治,1
2020-02-05,重庆市,两江新,14
2020-02-05,重庆市,高新,4
2020-02-05,重庆市,万州,68
2020-02-05,重庆市,涪陵,3
2020-02-05,重庆市,渝中,17
2020-02-05,重庆市,大渡口,7
2020-02-05,重庆市,江北,18
2020-02-05,重庆市,沙坪坝,2
2020-02-05,重庆市,九龙坡,19
2020-02-05,重庆市,南岸,8
2020-02-05,重庆市,綦江,13
2020-02-05,重庆市,大足,7
2020-02-05,重庆市,渝北,12
2020-02-05,重庆市,巴南,3
2020-02-05,重庆市,黔江,2
2020-02-05,重庆市,长寿,12
2020-02-05,重庆市,江津,4
2020-02-05,重庆市,合川,11
2020-02-05,重庆市,永川,3
2020-02-05,重庆市,璧山,8
2020-02-05,重庆市,铜梁,7
2020-02-05,重庆市,潼南,10
2020-02-05,重庆市,荣昌,8
2020-02-05,重庆市,开州,18
2020-02-05,重庆市,梁平,3
2020-02-05,重庆市,武隆,1
2020-02-05,重庆市,城口,2
2020-02-05,重庆市,丰都,9
2020-02-05,重庆市,垫江,15
2020-02-05,重庆市,忠,15
2020-02-05,重庆市,云阳,19
2020-02-05,重庆市,奉节,11
2020-02-05,重庆市,巫山,8
2020-02-05,重庆市,巫溪,11
2020-02-05,重庆市,石柱土家族自治,12
2020-02-05,重庆市,秀山土家族苗族自治,1
2020-02-05,重庆市,酉阳土家族苗族自治,1
2020-02-05,重庆市,彭水苗族土家族自治,2
2020-02-05,四川省,成都,97
2020-02-05,四川省,自贡,9
2020-02-05,四川省,攀枝花,11
2020-02-05,四川省,泸州,12
2020-02-05,四川省,德阳,12
2020-02-05,四川省,绵阳,18
2020-02-05,四川省,广元,6
2020-02-05,四川省,遂宁,5
2020-02-05,四川省,内江,16
2020-02-05,四川省,乐山,2
2020-02-05,四川省,峨眉山,5
2020-02-05,四川省,南充,29
2020-02-05,四川省,宜宾,8
2020-02-05,四川省,广安,24
2020-02-05,四川省,达州,20
2020-02-05,四川省,雅安,6
2020-02-05,四川省,巴中,19
2020-02-05,四川省,资阳,2
2020-02-05,四川省,阿坝藏族羌族自治州,1
2020-02-05,四川省,甘孜藏族自治州,12
2020-02-05,四川省,凉山彝族自治州,7
2020-02-05,贵州省,贵阳,15
2020-02-05,贵州省,六盘水,9
2020-02-05,贵州省,遵义,9
2020-02-05,贵州省,安顺,3
2020-02-05,贵州省,毕节,13
2020-02-05,贵州省,铜仁,6
2020-02-05,贵州省,黔西南布依族苗族自治州,3
2020-02-05,贵州省,黔东南苗族侗族自治州,5
2020-02-05,贵州省,黔南布依族苗族自治州,6
2020-02-05,云南省,昆明,37
2020-02-05,云南省,曲靖,10
2020-02-05,云南省,玉溪,13
2020-02-05,云南省,保山,8
2020-02-05,云南省,昭通,10
2020-02-05,云南省,丽江,7
2020-02-05,云南省,普洱,4
2020-02-05,云南省,临沧,1
2020-02-05,云南省,楚雄彝族自治州,4
2020-02-05,云南省,红河哈尼族彝族自治州,5
2020-02-05,云南省,文山壮族苗族自治州,1
2020-02-05,云南省,西双版纳傣族自治州,15
2020-02-05,云南省,大理白族自治州,8
2020-02-05,云南省,德宏傣族景颇族自治州,5
2020-02-05,西藏自治区,拉萨,1
2020-02-05,陕西省,杨凌示范,1
2020-02-05,陕西省,西安,74
2020-02-05,陕西省,铜川,7
2020-02-05,陕西省,宝鸡,10
2020-02-05,陕西省,咸阳,15
2020-02-05,陕西省,渭南,9
2020-02-05,陕西省,韩城,1
2020-02-05,陕西省,延安,7
2020-02-05,陕西省,汉中,20
2020-02-05,陕西省,榆林,2
2020-02-05,陕西省,安康,21
2020-02-05,陕西省,商洛,6
2020-02-05,甘肃省,兰州,27
2020-02-05,甘肃省,金昌,1
2020-02-05,甘肃省,白银,2
2020-02-05,甘肃省,天水,10
2020-02-05,甘肃省,张掖,2
2020-02-05,甘肃省,平凉,1
2020-02-05,甘肃省,庆阳,2
2020-02-05,甘肃省,定西,4
2020-02-05,甘肃省,陇南,4
2020-02-05,甘肃省,临夏回族自治州,1
2020-02-05,甘肃省,甘南藏族自治州,2
2020-02-05,青海省,西宁,15
2020-02-05,青海省,海北藏族自治州,3
2020-02-05,宁夏回族自治区,宁东,1
2020-02-05,宁夏回族自治区,银川,25
2020-02-05,宁夏回族自治区,石嘴山,1
2020-02-05,宁夏回族自治区,吴忠,8
2020-02-05,宁夏回族自治区,固原,2
2020-02-05,宁夏回族自治区,中卫,3
2020-02-05,新疆维吾尔自治区,第七师,1
